Date,Close,High,Low,Open,Volume
2024-06-20,246.57669067382812,248.4128994574034,242.40877854912435,243.14715794484636,4046500
2024-06-21,252.00759887695312,254.01866273952893,248.33516660252536,250.92917481241625,8425800
2024-06-24,252.96942138671875,253.93123585815275,250.46283325342733,251.62869233621797,3901200
2024-06-25,250.05479431152344,252.72652743496394,248.31573063126552,252.72652743496394,3903800
2024-06-26,250.49197387695312,250.82232334223406,247.43163089931593,249.34556457659835,2796100
2024-06-27,250.8223114013672,251.4635012412573,249.65645239442372,250.65713667659017,2651000
2024-06-28,247.58705139160156,252.10470283707184,245.6634078858962,250.2102191465322,8958700
2024-07-01,242.8751220703125,248.07284858311723,242.61280230075175,247.57736886240355,3817600
2024-07-02,240.73770141601562,243.88549388598392,240.36852658600665,242.57390998403574,3944900
2024-07-03,242.8848419189453,243.83694634840356,241.11663315400853,241.42753286743164,2026100
2024-07-05,243.94381713867188,244.26442691008586,241.72870855846094,243.8563821531538,2814300
2024-07-08,240.7960205078125,245.39139722825794,240.0284961620398,244.59472788955853,3163900
2024-07-09,238.82379150390625,240.35881051159856,236.59895826422104,240.19365061392313,4927300
2024-07-10,243.3608856201172,243.42888566265705,238.9015089476812,239.97020811199337,4092700
2024-07-11,247.5482177734375,248.37401728762768,242.75852129308117,244.07010528407773,5546400
2024-07-12,246.67384338378906,249.60791129546953,244.64332963145034,247.01388809760337,4543000
2024-07-15,244.3712921142578,248.4517544292855,244.04097229233727,246.42124074072726,3393600
2024-07-16,249.94790649414062,249.9867763680946,242.98198627599547,243.85636572128638,4173000
2024-07-17,253.57179260253906,254.59189714994855,250.52114454429184,251.599568734925,3711500
2024-07-18,252.1338653564453,254.86388838389345,250.26852652687828,250.6862813049658,3421800
2024-07-19,249.95762634277344,253.02769404474395,247.77166294904035,252.9791289400492,3470600
2024-07-22,252.1533203125,252.396205139512,249.10267265369652,250.9485914091823,2759500
2024-07-23,246.81956481933594,252.7362504874363,246.29492528989186,252.28932105726733,2653100
2024-07-24,246.15892028808594,247.0916045865782,239.11526000280554,239.3095797323555,5983300
2024-07-25,244.3032989501953,248.80151619768463,243.95354418051122,246.95559730599962,3323100
2024-07-26,244.82791137695312,246.81956997012077,243.61348721337697,245.7022908449225,4002900
2024-07-29,253.9798126220703,256.41835606312344,243.1082708396777,246.3337883777298,9381000
2024-07-30,258.85693359375,259.7604580274368,252.9013929379188,253.57175742717715,4936600
2024-07-31,257.8465270996094,260.0519403100158,255.70915840573718,257.86597686119825,4652100
2024-08-01,261.1011657714844,261.12058588226523,254.93188578531147,259.2261021898029,4936000
2024-08-02,268.8152160644531,268.93179603868,261.14975661974273,261.7326861399038,9585900
2024-08-05,260.8096923828125,269.9615744216722,260.0615882742562,266.24059258400877,6794900
2024-08-06,262.3739318847656,265.42457987756046,260.4502731705748,262.1796121422708,3369300
2024-08-07,261.7035217285156,265.36624365819523,260.9359974231017,261.88811655702057,3540000
2024-08-08,263.4717712402344,265.86174985327455,260.4502683004099,261.27608271702604,3227200
2024-08-09,260.28509521484375,263.9672374323633,259.3621210280558,263.9672374323633,2664900
2024-08-12,261.7909851074219,261.8589999777297,257.7785228456534,259.84790640624806,3008100
2024-08-13,262.6167907714844,264.2586945914194,259.9256375333024,262.6167907714844,2603600
2024-08-14,263.432861328125,263.782630875114,260.8582882491396,262.1795673957038,2242100
2024-08-15,267.0469970703125,267.9116812607877,264.11295911923463,264.25868408138615,2445200
2024-08-16,270.56396484375,271.54522900512404,266.88185231652477,266.93041742095824,3286000
2024-08-19,279.3661193847656,280.1142236359495,273.70205819923086,274.29468295242776,5268800
2024-08-20,277.5007629394531,282.0086896779928,277.09270340562045,278.34599734986523,3697600
2024-08-21,281.46466064453125,281.7172703666825,278.12256286280217,278.97752224636474,2686300
2024-08-22,280.9788818359375,282.2321758756327,279.3661229873363,281.30920165085183,1746400
2024-08-23,281.28009033203125,282.5042395242914,278.9581264686363,282.11562967486896,2145900
2024-08-26,280.46392822265625,283.8934604014751,279.67698384515273,281.0177126806101,2018500
2024-08-27,281.39666748046875,282.0378573510159,279.86161872629754,280.85257817526156,2897600
2024-08-28,278.88037109375,282.6790936808885,277.14133692637944,281.69785905462044,2603800
2024-08-29,279.66729736328125,280.8817215260462,276.6749692718005,279.58958726243634,1797100
2024-08-30,280.4445495605469,280.6582894013981,278.14200606762034,279.3758503562907,2528500
2024-09-03,279.0080261230469,281.6366766565372,277.2393098665938,279.82886434525005,2902800
2024-09-04,281.4608154296875,282.37937896399086,279.4673339486935,280.01455948127153,2558300
2024-09-05,281.4022216796875,282.94617323635975,279.7116673406267,282.40872910613075,2412500
2024-09-06,282.9070739746094,285.5259433076333,281.0113177116527,281.2556158917084,3863600
2024-09-09,284.646484375,285.08620321937707,281.23606140031,283.4152119676321,3208600
2024-09-10,284.6269226074219,289.47382013683426,284.4021873598882,286.1318077980128,2497100
2024-09-11,283.6106872558594,284.7930822362482,279.3110149243388,284.19697909964975,2747500
2024-09-12,285.6822814941406,286.0145234215578,281.6855670740371,283.5520086422318,2274200
2024-09-13,289.7669372558594,289.97213936370133,285.94611039013677,287.773455886449,2205500
2024-09-16,289.9233093261719,293.26529171517154,288.3109473089138,290.6366707446865,2916200
2024-09-17,287.05035400390625,290.6073497261646,285.5064026681096,290.22623026097074,2997400
2024-09-18,285.3695983886719,288.3695872967453,283.7474548405431,287.177410945545,1788200
2024-09-19,287.1480712890625,288.34999918420897,284.2653409915181,287.5389423917244,2271400
2024-09-20,290.06011962890625,291.2522960128054,286.15134851075254,286.2588552237114,5817300
2024-09-23,292.2392272949219,293.37277433110717,290.11873597517257,292.1805981224944,2312400
2024-09-24,293.4216613769531,294.5747715062611,290.91029863044037,292.2392664790575,2408100
2024-09-25,293.6170959472656,294.91674913530767,291.5942998722583,293.48027465296906,1986200
2024-09-26,296.7245788574219,297.34999654501433,293.88094431611074,294.2815969306828,1971100
2024-09-27,296.7636413574219,299.9590506204689,296.59750548370687,296.59750548370687,3402800
2024-09-30,297.5649719238281,298.0731014147866,295.2099338329494,296.8222958957261,2286500
2024-10-01,296.06988525390625,298.26856905371426,295.3565237742078,297.5649890449134,3036200
2024-10-02,296.8320617675781,297.1447407647451,292.74737364922277,293.72456634156106,2352400
2024-10-03,296.5291442871094,297.086121475897,294.38908983394356,296.5779919947302,1802500
2024-10-04,296.8320617675781,298.9134869737074,294.5063383883643,296.1382334844988,2432400
2024-10-07,293.9884338378906,298.1610359890186,293.1578140670563,296.83206821292765,2091800
2024-10-08,295.01446533203125,296.4314066524372,293.5095802486527,295.73760819684003,2038300
2024-10-09,296.90045166015625,298.0535617367172,295.0731060411181,296.0307656446198,1854100
2024-10-10,297.105712890625,298.77670426024537,296.0210133548657,297.0959314195413,1739500
2024-10-11,298.0828857421875,298.53238605855745,296.06008958618844,297.47703100674187,1775600
2024-10-14,302.77337646484375,303.34016491944914,297.55517113098534,298.1903404088261,2376300
2024-10-15,306.1935729980469,308.16749161916675,303.916727009863,304.88413829038643,3067100
2024-10-16,305.78314208984375,306.5746657633818,303.0372032632402,306.17401319183546,1821300
2024-10-17,307.5225524902344,307.86454607562376,305.3531835183866,306.8189725582417,3095200
2024-10-18,309.3401184082031,309.94597311013143,307.06327254102825,308.3727071790953,2531200
2024-10-21,307.708251953125,310.6495819723247,307.23918867817093,309.8971542597959,2404100
2024-10-22,307.5127868652344,308.5388273173788,306.1544746373011,306.9264652547708,5889100
2024-10-23,291.76043701171875,294.72132975481554,284.19694509467104,286.09270135358366,18792000
2024-10-24,294.7017517089844,295.49330520593406,291.47702783304135,292.29786609561677,5522600
2024-10-25,285.93634033203125,294.7213229437286,285.53571756982154,294.13500136208467,8863200
2024-10-28,290.0210266113281,293.07964450032745,289.7767284389998,292.3760645711597,6656000
2024-10-29,288.2718505859375,295.7962464112094,288.2718505859375,290.81255760626016,9048900
2024-10-30,284.8712158203125,288.63341382030177,283.2295391800991,287.7832609109611,4924000
2024-10-31,285.44775390625,287.66600048805986,284.52922017633057,285.5845752027297,4277400
2024-11-01,288.47705078125,290.10897572397744,286.59107601327366,287.7930337790509,4131800
2024-11-04,286.1708679199219,288.2327300567508,285.1447977645578,288.0177464850933,2583100
2024-11-05,290.5389404296875,290.5975696059043,285.88749363945664,287.05035533701437,3032100
2024-11-06,287.294677734375,293.48029491921164,286.0438721670332,293.431447208764,4646400
2024-11-07,287.93963623046875,289.7767634799793,287.1090163797997,288.1155237786412,3357400
2024-11-08,292.1513366699219,294.9460938024228,288.51617821052895,288.8582016595947,3279100
2024-11-11,294.6529235839844,296.880921822327,293.17735301427984,293.63663479164484,2872400
2024-11-12,291.8385925292969,294.525872441761,290.73436001199923,293.2946299241617,2452900
2024-11-13,290.5682373046875,292.30763901004593,288.48681221121115,292.0828739672135,2327100
2024-11-14,291.75067138671875,293.26530825347146,289.8256004345729,291.2034458205657,1932600
2024-11-15,285.9559326171875,292.66924235313746,283.11229800271536,290.92984036941016,4039400
2024-11-18,284.4608154296875,288.70182838521185,284.1578880629755,286.327257160383,2865000
2024-11-19,284.0992431640625,285.4086777977483,281.0406252549927,283.3858817604232,2353300
2024-11-20,284.275146484375,284.67579909046634,281.68559166115625,283.991752236836,2524600
2024-11-21,281.8907775878906,282.0178174095399,276.99503264880263,278.4999177473675,4475700
2024-11-22,283.6594543457031,283.97216312121725,281.56827778024655,281.8907382026797,2879100
2024-11-25,289.4346923828125,289.84509659431575,285.11548776334774,285.11548776334774,5021800
2024-11-26,289.5715026855469,290.49984768883786,288.10571362027997,290.22623492285027,2254200
2024-11-27,288.3499755859375,292.66917994398904,288.2522801844325,290.2261984753414,2240300
2024-11-29,289.2588195800781,290.27507851273,287.31418583574765,287.45100712757835,1655900
2024-12-02,287.48931884765625,289.24902454118285,286.01471217732603,288.531371827947,3149900
2024-12-03,289.5144348144531,289.85851569472794,285.3757139428381,287.3713470472937,3031000
2024-12-04,290.0944519042969,291.0283814645032,286.87982015660447,287.3320244695177,3742500
2024-12-05,294.4002685546875,294.6656869198253,289.937117890456,290.5368067907318,2594800
2024-12-06,293.9186096191406,298.65698954203486,293.554848109684,295.4718487638086,4158700
2024-12-09,296.26812744140625,297.4969662949814,292.06058440680283,292.54227963710076,2391600
2024-12-10,295.6192932128906,297.6935887721604,290.8317418996571,295.04912519241185,3523000
2024-12-11,291.08734130859375,296.78914134735277,290.95953727308216,296.23862396433935,3037600
2024-12-12,291.6083984375,293.49587823469454,290.0944604744738,291.1856850455289,2040700
2024-12-13,291.578857421875,294.1348479591388,290.4286511797754,291.27410781945326,2547600
2024-12-16,292.6700744628906,297.0054214019131,292.1392376955433,292.14904800541797,3179900
2024-12-17,291.0676574707031,294.9213091101592,289.8290083730844,292.58159525773374,3295800
2024-12-18,285.9556884765625,293.9185693316021,285.7492519731829,290.02558669077246,3800900
2024-12-19,285.3167419433594,287.9021937880295,283.96009899767677,285.9557321711368,3438500
2024-12-20,287.7251892089844,291.0873049504666,284.402404704504,284.6186815065987,7678000
2024-12-23,286.3587646484375,288.13812078730643,284.82517626356645,287.3123447339871,2492200
2024-12-24,289.0130615234375,289.2883202299088,285.86725202104424,286.3489472571317,1461000
2024-12-26,289.809326171875,290.43850602833436,287.64658791742625,288.03981032723993,1433900
2024-12-27,288.6492919921875,291.4608905530566,287.7841847426893,288.3740333219786,1617200
2024-12-30,284.6973571777344,286.5356950802835,284.1075085991389,286.5356950802835,1936700
2024-12-31,284.9824523925781,286.30957417570386,283.6946018458687,285.1692082724036,1915600
2025-01-02,287.5581359863281,290.75311704938434,285.33638570832994,286.02454747613706,3117000
2025-01-03,289.7897033691406,289.9666489704001,285.77878640251106,287.8727026859807,2240100
2025-01-06,287.2336730957031,290.59578906363265,286.80111946238014,288.3150571790106,2838900
2025-01-07,284.4417419433594,289.93710489328413,283.39968914789995,288.8065793134115,3419500
2025-01-08,282.0430908203125,284.2451904711422,281.6990099372814,284.0780551847732,2724200
2025-01-10,277.5307922363281,282.8983518949864,277.0097657676427,282.63293350560076,3946000
2025-01-13,278.8283996582031,279.68366652722165,275.60392835838394,278.1500783480968,3394300
2025-01-14,276.8131408691406,280.5193380328211,274.65040249868537,280.19490777663634,2238900
2025-01-15,277.52093505859375,279.83115794007455,275.8595426460148,279.5165680155864,2867800
2025-01-16,275.0042724609375,276.1938099738733,271.8486229452212,275.49580796186916,3403700
2025-01-17,276.1938171386719,279.27080425353,275.259887662296,276.22330806945496,3312800
2025-01-21,277.82568359375,278.11078258676935,274.011393277693,276.0070262269359,3858600
2025-01-22,276.5870361328125,278.73012374576865,275.6531066679733,278.5040066119269,3660600
2025-01-23,279.6148681640625,280.1752258159212,275.8988611059102,275.99717420287675,2279400
2025-01-24,280.62744140625,281.9939245071563,278.4843538100846,279.6935419496742,2523000
2025-01-27,288.1282958984375,288.4625364616507,280.97153971900343,281.7579845735112,4343000
2025-01-28,286.22113037109375,289.50458407985894,285.0906046631364,287.44996918429695,3180100
2025-01-29,285.19873046875,288.17746457783164,285.0906070527367,286.44724991403587,2358300
2025-01-30,285.4051818847656,287.13536645603176,284.46141211758817,285.9851901786445,2125200
2025-01-31,283.8126220703125,286.31944122919344,282.48547016227957,284.9234671479339,2556500
2025-02-03,285.1397399902344,285.9753563651592,279.3789581601597,282.1610359720976,3048800
2025-02-04,284.8644714355469,285.71976840203564,283.48817804266486,284.8546611262396,2976900
2025-02-05,283.9403991699219,285.35602388697754,281.4925618471142,285.090605502885,2362900
2025-02-06,289.3768005371094,292.1195773626906,285.40521481224704,286.65370433453967,3590000
2025-02-07,289.31781005859375,291.8246593410196,288.8459551355574,289.37679192397326,2858000
2025-02-10,303.19879150390625,305.0272892869817,296.40576683486984,297.15288044470003,8052000
2025-02-11,304.9584655761719,306.31510844114246,300.98688008854384,302.1665473617307,4180400
2025-02-12,302.39263916015625,304.84047629772215,300.5936024679404,304.33910049809714,3110200
2025-02-13,304.77166748046875,306.25611432418833,300.4560012938094,302.29433930504143,3096800
2025-02-14,303.3265686035156,305.73510474092154,302.5696146750773,304.948659880231,2674400
2025-02-18,299.6695251464844,302.1468833118712,298.40138513424233,302.1468833118712,3367800
2025-02-19,296.8284606933594,298.6471480469386,294.4396053591336,298.1851034760395,2990700
2025-02-20,297.919677734375,297.99834022102647,293.10263545969156,295.7372587444966,3020000
2025-02-21,299.6498718261719,300.7803974862306,296.4843819774397,298.77495422873295,3036700
2025-02-24,302.3631591796875,305.1845681916148,298.9715521787265,299.8366594717801,3397600
2025-02-25,305.4598083496094,306.43303899479525,302.77601384201415,303.94587067858555,3891600
2025-02-26,299.1190185546875,309.22498778147343,298.53901023341734,306.42325928063156,4140900
2025-02-27,304.702880859375,306.5018876622231,299.0698729996307,300.023453108503,3350400
2025-02-28,303.11029052734375,303.29707643116,298.7356422560983,302.40247815523696,4972900
2025-03-03,300.8658447265625,306.0073112211123,299.0267595447985,304.64283548042135,4371300
2025-03-04,302.32916259765625,309.4085948151356,301.162448366835,301.162448366835,3954500
2025-03-05,303.9902648925781,304.988878803652,299.9561603986331,300.5790758112395,2327500
2025-03-06,306.8774108886719,307.8463938408199,300.9548258344066,304.3363237796445,2954900
2025-03-07,317.6745300292969,319.5333792051708,306.85763550514866,307.32234779911715,7607600
2025-03-10,313.67999267578125,322.6479354055849,312.1869750170843,316.4880305968806,4707600
2025-03-11,303.30804443359375,314.1249392079057,302.86309620650843,314.0458225490546,4513100
2025-03-12,296.0308532714844,302.98174365076835,293.01518691468306,300.2725864578059,4546200
2025-03-13,294.1522521972656,300.0451762631066,293.92482950933777,297.04927385945905,4178600
2025-03-14,296.4560241699219,297.2865982716494,292.3823910220028,293.6282220004278,2696800
2025-03-17,300.5494384765625,301.79526940070895,296.6537727312407,297.90947060733913,2758400
2025-03-18,300.18359375,301.5381723054335,298.86854334897305,301.5381723054335,2435400
2025-03-19,303.46624755859375,304.6131675443852,300.2132614257809,300.56919586809596,2812200
2025-03-20,303.5453186035156,306.1753891543349,302.0720952797062,304.5637267716684,2723500
2025-03-21,302.0028991699219,303.54534214277277,298.2456724769086,302.94222093025775,6016100
2025-03-24,302.23028564453125,304.48462742509645,301.1030996671679,302.85317086057984,3443400
2025-03-25,303.46624755859375,305.1866577114452,300.6087541975191,303.4761145103263,2657100
2025-03-26,310.05126953125,310.52587895172616,304.32644615346004,304.43519383935205,2624400
2025-03-27,309.1712951660156,313.0768578013233,307.1839040832097,311.61350141023195,3119500
2025-03-28,303.6343078613281,306.5115652072376,302.54668014350204,305.52281822269816,3211600
2025-03-31,308.8548889160156,309.6755658058876,301.01413261653687,301.567828510689,4418800
2025-04-01,310.1007385253906,311.23779158487946,307.45090370390113,309.55690954969424,2411200
2025-04-02,308.0737609863281,310.39732235050764,306.3434538261761,309.191049866178,2776800
2025-04-03,314.6885070800781,316.1222023464545,307.79693905857937,307.8760557186888,7023900
2025-04-04,296.73284912109375,311.4157481769178,295.9319664611546,311.03015253561864,8831100
2025-04-07,296.515380859375,301.4492192086272,287.2310311519645,289.3074060866915,7725900
2025-04-08,296.4560241699219,304.78128787279655,291.6013025530165,300.3615872115188,5562500
2025-04-09,300.53955078125,308.14301815925364,293.37113452773764,294.063269546019,8265700
2025-04-10,303.3277893066406,304.16823025227745,293.5787588249078,297.9490034635596,6049500
2025-04-11,306.4126892089844,307.3915692572363,300.53952961612816,303.02129424140554,4439900
2025-04-14,312.5132751464844,314.61931110871006,307.6288624960557,308.9142215412573,4068300
2025-04-15,308.96368408203125,313.6305712900067,308.3308714966004,312.57260472170725,2901200
2025-04-16,305.6217041015625,310.75330345165327,303.91116092681096,310.0414044038325,3098900
2025-04-17,307.79693603515625,309.4679209171175,303.67387784885574,305.74035550498485,2728500
2025-04-21,305.2459716796875,307.7771615578319,301.6864764841208,307.5003136078525,2669900
